ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
4374	846_full	full	IduMishmi	Lhoba (yidu) [Idu]	bɹoŋ⁵⁵ bɑ⁵⁵	bɹoŋ⁵⁵_bɑ⁵⁵	b ɹ o ŋ ⁵⁵ + b ɑ ⁵⁵	idum1241	1429	29.45	95.65		1 5 7 4 8 9 1 7 8	ACXLT_AXT	PRUN5_PA5	13	13.P.C 13.R.C 13.U.V 13.N.c 13.5.T 13._._ 13.P.C 13.A.V 13.5.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	bɹoŋ⁵⁵+bɑ⁵⁵	0	2058 2060	b ɹ o ŋ ⁵⁵ + b - ɑ - ⁵⁵
4375	846_full	full	Bokar	Lhoba (Bokar) [Bokar]	biŋ	biŋ	b i ŋ	boka1249	1429	28.37	94.04		1 7 4	AXN	PIN	4	4.P.C 4.I.V 4.N.c	2.0 1.5 0.8	biŋ	0	2058	b - i ŋ -
4376	846_full	full	Puroik	Luoba (Sulung) [Puroik]	liɛ³³	liɛ³³	l i ɛ ³³	puro1234	1429	27.32	92.38		5 7 7 8	AXYT	LIE4	31	31.L.C 31.I.V 31.E.V 31.4.T	1.6 3.0 3.0 1.0	liɛ³³	0	2064	l i ɛ ³³
4784	117_goat	goat	TibetanWritten	Tibetan (Written)	ra	ra	r a	clas1254	1502	29.24	92.01		5 7	AX	RA	39	39.R.C 39.A.V	2.0 1.5	ra	0	2123	r a -
4785	117_goat	goat	TibetanLhasa	Tibetan (Lhasa)	ra¹³	ra¹³	r a ¹³	tibe1272	1502	28.37	90.19		5 7 8	AXT	RA2	38	38.R.C 38.A.V 38.2.T	1.6 3.0 1.0	ra¹³	0	2123	r a ¹³
4786	117_goat	goat	TibetanDege	Tibetan (Dege)	ra¹³	ra¹³	r a ¹³	kham1282	1502	31.93	91.71		5 7 8	AXT	RA2	37	37.R.C 37.A.V 37.2.T	1.6 3.0 1.0	ra¹³	0	2123	r a ¹³
4787	117_goat	goat	TibetanXiahe	Tibetan (Xiahe)	ra ma	ra_ma	r a + m a	amdo1237	1502	34.52	100.48		5 7 9 4 7	AX_AX	RA_MA	40	40.R.C 40.A.V 40._._ 40.M.C 40.A.V	2.0 1.5 0.0 2.0 1.5	ra+ma	0	2123 2129	r a - + m a
4788	117_goat	goat	TibetanZeku	Tibetan (Zeku)	ra	ra	r a	amdo1237	1502	34.52	100.48		5 7	AX	RA	41	41.R.C 41.A.V	2.0 1.5	ra	0	2123	r a -
4789	117_goat	goat	MenbaCuona	Menba (Cuona)	rᴀ¹³	rᴀ¹³	r a ¹³		1502				5 7 8	AXT	RA2	21	21.R.C 21.A.V 21.2.T	1.6 3.0 1.0	ra¹³	1	2123	r a ¹³
4790	117_goat	goat	MenbaMotuo	Menba (Motuo)	ra ba	ra_ba	r a + b a		1502				5 7 9 1 7	AX_AX	RA_PA	22	22.R.C 22.A.V 22._._ 22.P.C 22.A.V	2.0 1.5 0.0 2.0 1.5	ra+ba	0	2123 2127	r a - + b a -
4791	117_goat	goat	QiangMawo	Qiang (Mawo)	tsa	tsa	ts a	nort2722	1502	32.28	103.19		2 7	AX	CA	32	32.C.C 32.A.V	2.0 1.5	tsa	0	2128	ts a -
4792	117_goat	goat	QiangTaoping	Qiang (Taoping)	tshie⁵⁵	tshie⁵⁵	tsʰ j e ⁵⁵	sout2728	1502	31.54	103.38		2 6 7 8	ACXT	CJE5	33	33.C.C 33.J.C 33.E.V 33.5.T	1.6 1.2 3.0 1.0	tsʰje⁵⁵	0	2122	tsʰ j e - ⁵⁵
4793	117_goat	goat	PumiTaoba	Pumi (Taoba)	tɕhɪ³⁵̃ dʐa³⁵	tɕhɪ³⁵_dʐa³⁵	tɕʰ ɪ ³⁵ + ɖʐ a ³⁵	nort2723	1502	28.66	101.31		2 7 8 9 2 7 8	AXT_AXT	CI2_CA2	30	30.C.C 30.I.V 30.2.T 30._._ 30.C.C 30.A.V 30.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕʰɪ³⁵+ɖʐa³⁵	0	2122 2128	tɕʰ - ɪ - ³⁵ + ɖʐ a ³⁵
4794	117_goat	goat	PumiQinghua	Pumi (Qinghua)	tshɤ⁵⁵	tshɤ⁵⁵	tsʰ ɤ ⁵⁵	sout2729	1502	27.84	100.62		2 7 8	AXT	CE5	29	29.C.C 29.E.V 29.5.T	1.6 3.0 1.0	tsʰɤ⁵⁵	0	2122	tsʰ - ɤ - ⁵⁵
4795	117_goat	goat	rGyalrongSomo	rGyalrong (Somo)	tʃhət	tʃhət	tʃʰ ə t	jiar1240	1502	31.6	102.23		1 7 1	AXN	TET	34	34.T.C 34.E.V 34.T.c	2.0 1.5 0.8	tʃʰət	0	2126	tʃʰ ə t -
4796	117_goat	goat	Ergong	Ergong	tshɛ	tshɛ	tsʰ ɛ	horp1239	1502	31.1	101.72		2 7	AX	CE	8	8.C.C 8.E.V	2.0 1.5	tsʰɛ	0	2122	tsʰ - ɛ - -
4797	117_goat	goat	MuyaMinyak	Muya [Minyak]	tshɯ⁵³ tɕha⁵³	tshɯ⁵³_tɕha⁵³	tsʰ ɯ ⁵³ + tɕʰ a ⁵³	muya1239	1502	29.82	102.2		2 7 8 9 2 7 8	AXT_AXT	CI3_CA3	25	25.C.C 25.I.V 25.3.T 25._._ 25.C.C 25.A.V 25.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsʰɯ⁵³+tɕʰa⁵³	0	2122 2128	tsʰ - ɯ - ⁵³ + tɕʰ a ⁵³
4798	117_goat	goat	ZhebaQueyu	Zhaba [Queyu]	tshɛ⁵³	tshɛ⁵³	tsʰ ɛ ⁵³	quey1238	1502	30.31	100.81		2 7 8	AXT	CE3	51	51.C.C 51.E.V 51.3.T	1.6 3.0 1.0	tsʰɛ⁵³	0	2122	tsʰ - ɛ - ⁵³
4799	117_goat	goat	Guiqiong	Guiqiong	tɕhi⁵³	tɕhi⁵³	tɕʰ i ⁵³	guiq1238	1502	30.48	102.13		2 7 8	AXT	CI3	10	10.C.C 10.I.V 10.3.T	1.6 3.0 1.0	tɕʰi⁵³	0	2122	tɕʰ - i - ⁵³
4800	117_goat	goat	ErsuGanluo	Ersu (Ganluo)	tshi⁵⁵	tshi⁵⁵	tsʰ i ⁵⁵	ersu1241	1502	29.29	102.21		2 7 8	AXT	CI5	9	9.C.C 9.I.V 9.5.T	1.6 3.0 1.0	tsʰi⁵⁵	0	2122	tsʰ - i - ⁵⁵
4801	117_goat	goat	Namuyi	Namuyi	tshɿ³⁵	tshɿ³⁵	tsʰ ɿ ³⁵	namu1246	1502	28.59	101.9		2 7 8	AXT	CI2	26	26.C.C 26.I.V 26.2.T	1.6 3.0 1.0	tsʰɿ³⁵	0	2122	tsʰ - ɿ - ³⁵
4802	117_goat	goat	ShixingXumi	Shixing [Xumi]	tshɿ⁵⁵	tshɿ⁵⁵	tsʰ ɿ ⁵⁵	shix1238	1502	28.39	100.4		2 7 8	AXT	CI5	35	35.C.C 35.I.V 35.5.T	1.6 3.0 1.0	tsʰɿ⁵⁵	0	2122	tsʰ - ɿ - ⁵⁵
4803	117_goat	goat	YiXide	Yi (Xide)	tʂhɿ⁵⁵	tʂhɿ⁵⁵	ʈʂʰ ɿ ⁵⁵	sich1238	1502	28.19	102.12		2 7 8	AXT	CI5	48	48.C.C 48.I.V 48.5.T	1.6 3.0 1.0	ʈʂʰɿ⁵⁵	0	2122	ʈʂʰ - ɿ - ⁵⁵
4804	117_goat	goat	YiDafang	Yi (Dafang)	tshe¹³	tshe¹³	tsʰ e ¹³	wusa1235	1502	25.77	102.37		2 7 8	AXT	CE2	44	44.C.C 44.E.V 44.2.T	1.6 3.0 1.0	tsʰe¹³	0	2122	tsʰ - e - ¹³
4805	117_goat	goat	YiNanjian	Yi (Nanjian)	a⁵⁵ tʂhɿ̱²¹	a⁵⁵_tʂhɿ²¹	a ⁵⁵ + ʈʂʰ ɿ ²¹	xish1235	1502	24.87	100.71		7 8 9 2 7 8	XT_AXT	A5_CI3	47	47.A.V 47.5.T 47._._ 47.C.C 47.I.V 47.3.T	3.0 1.0 0.0 1.6 3.0 1.0	a⁵⁵+ʈʂʰɿ²¹	0	2125 2122	a ⁵⁵ + ʈʂʰ - ɿ - ²¹
4806	117_goat	goat	YiNanhua	Yi (Nanhua)	ᴀ³³ tʂhi̱⁵⁵	ᴀ³³_tʂhi⁵⁵	a ³³ + ʈʂʰ i ⁵⁵	lolo1259	1502	25.5	101.3		7 8 9 2 7 8	XT_AXT	A4_CI5	46	46.A.V 46.4.T 46._._ 46.C.C 46.I.V 46.5.T	3.0 1.0 0.0 1.6 3.0 1.0	a³³+ʈʂʰi⁵⁵	0	2125 2122	a ³³ + ʈʂʰ - i - ⁵⁵
4807	117_goat	goat	YiMile	Yi (Mile)	tɕhi̱²¹	tɕhi²¹	tɕʰ i ²¹		1502				2 7 8	AXT	CI3	45	45.C.C 45.I.V 45.3.T	1.6 3.0 1.0	tɕʰi²¹	1	2122	tɕʰ - i - ²¹
4808	117_goat	goat	MojiangYi	Yi (Mojiang)	ᴀ⁵⁵ tɕhi̱²¹	ᴀ⁵⁵_tɕhi²¹	a ⁵⁵ + tɕʰ i ²¹	yuan1242	1502				7 8 9 2 7 8	XT_AXT	A5_CI3	24	24.A.V 24.5.T 24._._ 24.C.C 24.I.V 24.3.T	3.0 1.0 0.0 1.6 3.0 1.0	a⁵⁵+tɕʰi²¹	0	2125 2122	a ⁵⁵ + tɕʰ - i - ²¹
4809	117_goat	goat	Liso	Lisu	ɑ⁵⁵ tʃhɿ⁴¹	ɑ⁵⁵_tʃhɿ⁴¹	ɑ ⁵⁵ + tʃʰ ɿ ⁴¹	lisu1250	1502	26.91	98.94		7 8 9 1 7 8	XT_AXT	A5_TI3	20	20.A.V 20.5.T 20._._ 20.T.C 20.I.V 20.3.T	3.0 1.0 0.0 1.6 3.0 1.0	ɑ⁵⁵+tʃʰɿ⁴¹	0	2125 2122	ɑ ⁵⁵ + tʃʰ - ɿ - ⁴¹
4810	117_goat	goat	LijangNaxi	Naxi (Lijiang)	tshɯ⁵⁵	tshɯ⁵⁵	tsʰ ɯ ⁵⁵	naxi1246	1502	27.46	100.18		2 7 8	AXT	CI5	19	19.C.C 19.I.V 19.5.T	1.6 3.0 1.0	tsʰɯ⁵⁵	0	2122	tsʰ - ɯ - ⁵⁵
4811	117_goat	goat	YongningNaxi	Naxi (Yongning)	tshəɹ¹³	tshəɹ¹³	tsʰ ə ɹ ¹³	naxi1246	1502	27.46	100.18		2 7 5 8	AXLT	CER2	49	49.C.C 49.E.V 49.R.c 49.2.T	1.6 3.0 1.1 1.0	tsʰəɹ¹³	0	2122	tsʰ - ə ɹ ¹³
4812	117_goat	goat	BikaHani	Hani (Bika)	tshɿ̱³¹	tshɿ³¹	tsʰ ɿ ³¹		1502				2 7 8	AXT	CI3	3	3.C.C 3.I.V 3.3.T	1.6 3.0 1.0	tsʰɿ³¹	0	2122	tsʰ - ɿ - ³¹
4813	117_goat	goat	HayaHani	Hani (Haya)	a³¹ tsi̱³¹	a³¹_tsi³¹	a ³¹ + ts i ³¹		1502				7 8 9 2 7 8	XT_AXT	A3_CI3	12	12.A.V 12.3.T 12._._ 12.C.C 12.I.V 12.3.T	3.0 1.0 0.0 1.6 3.0 1.0	a³¹+tsi³¹	0	2125 2122	a ³¹ + ts - i - ³¹
4814	117_goat	goat	HaobaiHani	Hani (Haobai)	a³¹ tʃhɿ̱³¹	a³¹_tʃhɿ³¹	a ³¹ + tʃʰ ɿ ³¹		1502				7 8 9 1 7 8	XT_AXT	A3_TI3	11	11.A.V 11.3.T 11._._ 11.T.C 11.I.V 11.3.T	3.0 1.0 0.0 1.6 3.0 1.0	a³¹+tʃʰɿ³¹	0	2125 2122	a ³¹ + tʃʰ - ɿ - ³¹
4815	117_goat	goat	Lahu	Lahu	ᴀ³⁵ tshe²¹	ᴀ³⁵_tshe²¹	a ³⁵ + tsʰ e ²¹	lahu1253	1502	21.27	100.21		7 8 9 2 7 8	XT_AXT	A2_CE3	17	17.A.V 17.2.T 17._._ 17.C.C 17.E.V 17.3.T	3.0 1.0 0.0 1.6 3.0 1.0	a³⁵+tsʰe²¹	0	2125 2122	a ³⁵ + tsʰ - e - ²¹
4816	117_goat	goat	Jinou	Jinuo	tɕhi⁴⁴ pɛ⁴²	tɕhi⁴⁴_pɛ⁴²	tɕʰ i ⁴⁴ + p ɛ ⁴²	youl1235	1502	22.05	101.06		2 7 8 9 1 7 8	AXT_AXT	CI5_PE3	16	16.C.C 16.I.V 16.5.T 16._._ 16.P.C 16.E.V 16.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕʰi⁴⁴+pɛ⁴²	0	2122 2127	tɕʰ - i - ⁴⁴ + p ɛ ⁴²
4817	117_goat	goat	DaliBai	Bai (Dali)	xɯ⁴⁴ jou²¹	xɯ⁴⁴_jou²¹	x ɯ ⁴⁴ + j o u ²¹	sout2730	1502	25.52	100.29		3 7 8 9 6 7 7 8	AXT_AXYT	GI5_JUY3	5	5.G.C 5.I.V 5.5.T 5._._ 5.J.C 5.U.V 5.Y.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	xɯ⁴⁴+jou²¹	0	2120 2124	x ɯ ⁴⁴ + j o u ²¹
4818	117_goat	goat	JianchuanBai	Bai (Jianchuan)	ko²¹ jõ²¹	ko²¹_jõ²¹	k o ²¹ + j õ ²¹	cent2004	1502	26.17	99.71		1 7 8 9 6 7 8	AXT_AXT	KU3_JU3	14	14.K.C 14.U.V 14.3.T 14._._ 14.J.C 14.U.V 14.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ko²¹+jõ²¹	0	2120 2124	k o ²¹ + j õ - ²¹
4819	117_goat	goat	BijangBai	Bai (Bijiang)	qo⁴² ȵo²¹	qo⁴²_ȵo²¹	q o ⁴² + ȵ o ²¹	nort2724	1502	26.93	99.66		1 7 8 9 4 7 8	AXT_AXT	KU3_NU3	2	2.K.C 2.U.V 2.3.T 2._._ 2.N.C 2.U.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁴²+ȵo²¹	0	2120 2121	q o ⁴² + ȵ o - ²¹
4820	117_goat	goat	Tuja	Tujia	zo³⁵	zo³⁵	z o ³⁵	nort2732	1502	29.3	109.76		3 7 8	AXT	SU2	42	42.S.C 42.U.V 42.2.T	1.6 3.0 1.0	zo³⁵	0	2122	z - o - ³⁵
4821	117_goat	goat	WrittenBurmese	Burmese (Written)	hsit	hsit	sʰ i t	nucl1310	1502	20.79	93.97		3 7 1	AXN	SIT	43	43.S.C 43.I.V 43.T.c	2.0 1.5 0.8	sʰit	0	2126	sʰ i t -
4822	117_goat	goat	SpokenBurmese	Burmese (Rangoon)	hseʔ⁴⁴	hseʔ⁴⁴	sʰ e ʔ ⁴⁴	nucl1310	1502	20.79	93.97		3 7 1 8	AXLT	SEH5	36	36.S.C 36.E.V 36.H.c 36.5.T	1.6 3.0 1.1 1.0	sʰeʔ⁴⁴	0	2122	sʰ - e ʔ ⁴⁴
4823	117_goat	goat	Zaiwa	Zaiwa [Atsi]	pai²¹ nam⁵⁵	pai²¹_nam⁵⁵	p ai ²¹ + n a m ⁵⁵	zaiw1241	1502	24.17	98.36		1 7 8 9 4 7 4 8	AXT_AXLT	PA3_NAM5	50	50.P.C 50.A.V 50.3.T 50._._ 50.N.C 50.A.V 50.M.c 50.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pai²¹+nam⁵⁵	0	2127 2121	p ai ²¹ + n a m ⁵⁵
4824	117_goat	goat	Nung	Nu (Fugong) [Anong]	ɑ³¹ bɛ⁵⁵	ɑ³¹_bɛ⁵⁵	ɑ ³¹ + b ɛ ⁵⁵	nung1282	1502	27.29	98.73		7 8 9 1 7 8	XT_AXT	A3_PE5	27	27.A.V 27.3.T 27._._ 27.P.C 27.E.V 27.5.T	3.0 1.0 0.0 1.6 3.0 1.0	ɑ³¹+bɛ⁵⁵	0	2125 2127	ɑ ³¹ + b ɛ ⁵⁵
4825	117_goat	goat	Nusu	Nu (Bijiang) [Nusu]	tʂhə̃ʴ⁵⁵	tʂhəʴ⁵⁵	ʈʂʰ ə˞ ⁵⁵	nusu1239	1502	26.73	98.88		2 7 8	AXT	CE5	28	28.C.C 28.E.V 28.5.T	1.6 3.0 1.0	ʈʂʰə˞⁵⁵	0	2122	ʈʂʰ - ə˞ - ⁵⁵
4826	117_goat	goat	Derung	Trung	ɑ³¹ tɕĭt⁵⁵	ɑ³¹_tɕĭt⁵⁵	ɑ ³¹ + tɕ ĭ/i t ⁵⁵	drun1238	1502	28.01	98.49		7 8 9 2 7 1 8	XT_AXLT	A3_CIT5	6	6.A.V 6.3.T 6._._ 6.C.C 6.I.V 6.T.c 6.5.T	3.0 1.0 0.0 1.6 3.0 1.1 1.0	ɑ³¹+tɕĭ/it⁵⁵	0	2125 2126	ɑ ³¹ + tɕ ĭ/i t ⁵⁵
4827	117_goat	goat	Jingpho	Jingpho	pai³¹ nam³³	pai³¹_nam³³	p ai ³¹ + n a m ³³	jing1260	1502	25.46	97.33		1 7 8 9 4 7 4 8	AXT_AXLT	PA3_NAM4	15	15.P.C 15.A.V 15.3.T 15._._ 15.N.C 15.A.V 15.M.c 15.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pai³¹+nam³³	0	2127 2121	p ai ³¹ + n a m ³³
4828	117_goat	goat	Miju	Deng (Kaman) [Miju]	kɯ³¹ tɕi⁵³	kɯ³¹_tɕi⁵³	k ɯ ³¹ + tɕ i ⁵³	miju1243	1502	28.47	97.04		1 7 8 9 2 7 8	AXT_AXT	KI3_CI3	23	23.K.C 23.I.V 23.3.T 23._._ 23.C.C 23.I.V 23.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kɯ³¹+tɕi⁵³	0	2120 2122	k ɯ ³¹ + tɕ - i - ⁵³
4829	117_goat	goat	DigaroMishmi	Deng(Darang) [Taraon]	kɯ³¹ tɕi⁵³	kɯ³¹_tɕi⁵³	k ɯ ³¹ + tɕ i ⁵³	diga1241	1502	28.5	96.88		1 7 8 9 2 7 8	AXT_AXT	KI3_CI3	7	7.K.C 7.I.V 7.3.T 7._._ 7.C.C 7.I.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kɯ³¹+tɕi⁵³	0	2120 2122	k ɯ ³¹ + tɕ - i - ⁵³
4830	117_goat	goat	IduMishmi	Lhoba (yidu) [Idu]	kɯ³¹ tɕi⁵⁵	kɯ³¹_tɕi⁵⁵	k ɯ ³¹ + tɕ i ⁵⁵	idum1241	1502	29.45	95.65		1 7 8 9 2 7 8	AXT_AXT	KI3_CI5	13	13.K.C 13.I.V 13.3.T 13._._ 13.C.C 13.I.V 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kɯ³¹+tɕi⁵⁵	0	2120 2122	k ɯ ³¹ + tɕ - i - ⁵⁵
4831	117_goat	goat	Bokar	Lhoba (Bokar) [Bokar]	ɕə rə	ɕə_rə	ɕ ə + r ə	boka1249	1502	28.37	94.04		3 7 9 5 7	AX_AX	SE_RE	4	4.S.C 4.E.V 4._._ 4.R.C 4.E.V	2.0 1.5 0.0 2.0 1.5	ɕə+rə	0	2122 2123	ɕ - ə - - + r ə -
4832	117_goat	goat	Puroik	Luoba (Sulung) [Puroik]	sə³³ ɣu³³	sə³³_ɣu³³	s ə ³³ + ɣ u ³³	puro1234	1502	27.32	92.38		3 7 8 9 3 7 8	AXT_AXT	SE4_GY4	31	31.S.C 31.E.V 31.4.T 31._._ 31.G.C 31.Y.V 31.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sə³³+ɣu³³	0	2122 2120	s - ə - ³³ + ɣ u ³³
4428	860_good	good	TibetanWritten	Tibetan (Written)	jag po	jag_po	j a g + p o	clas1254	1035	29.24	92.01		6 7 1 9 1 7	AXN_AX	JAK_PU	39	39.J.C 39.A.V 39.K.c 39._._ 39.P.C 39.U.V	2.0 1.5 0.8 0.0 2.0 1.5	jag+po	0	2200 2197	j a g - + p o -
4429	860_good	good	TibetanLhasa	Tibetan (Lhasa)	jaʔ¹³ ko⁵³	jaʔ¹³_ko⁵³	j a ʔ ¹³ + k o ⁵³	tibe1272	1035	28.37	90.19		6 7 1 8 9 1 7 8	AXLT_AXT	JAH2_KU3	38	38.J.C 38.A.V 38.H.c 38.2.T 38._._ 38.K.C 38.U.V 38.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	jaʔ¹³+ko⁵³	0	2200 2195	j a ʔ ¹³ + k - o - ⁵³
4430	860_good	good	TibetanDege	Tibetan (Dege)	zuŋ¹³ bo⁵³	zuŋ¹³_bo⁵³	z u ŋ ¹³ + b o ⁵³	kham1282	1035	31.93	91.71		3 7 4 8 9 1 7 8	AXLT_AXT	SYN2_PU3	37	37.S.C 37.Y.V 37.N.c 37.2.T 37._._ 37.P.C 37.U.V 37.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	zuŋ¹³+bo⁵³	0	2207 2197	- z u ŋ ¹³ + b o ⁵³
4431	860_good	good	TibetanXiahe	Tibetan (Xiahe)	hzaŋ	hzaŋ	h z a ŋ	amdo1237	1035	34.52	100.48		3 3 7 4	ACYN	HSAN	40	40.H.C 40.S.C 40.A.V 40.N.c	2.0 1.5 1.3 0.8	hzaŋ	0	2207	h z a ŋ -
4432	860_good	good	TibetanZeku	Tibetan (Zeku)	jak	jak	j a k	amdo1237	1035	34.52	100.48		6 7 1	AXN	JAK	41	41.J.C 41.A.V 41.K.c	2.0 1.5 0.8	jak	0	2200	j a k -
4433	860_good	good	MenbaCuona	Menba (Cuona)	li¹³ khu³¹	li¹³_khu³¹	l i ¹³ + kʰ u ³¹		1035				5 7 8 9 1 7 8	AXT_AXT	LI2_KY3	21	21.L.C 21.I.V 21.2.T 21._._ 21.K.C 21.Y.V 21.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	li¹³+kʰu³¹	0	2201 2195	l i - ¹³ + kʰ - u - ³¹
4434	860_good	good	MenbaMotuo	Menba (Motuo)	lek pu	lek_pu	l e k + p u		1035				5 7 1 9 1 7	AXN_AX	LEK_PY	22	22.L.C 22.E.V 22.K.c 22._._ 22.P.C 22.Y.V	2.0 1.5 0.8 0.0 2.0 1.5	lek+pu	0	2201 2197	l e k - + p u -
4435	860_good	good	QiangMawo	Qiang (Mawo)	nɑ	nɑ	n ɑ	nort2722	1035	32.28	103.19		4 7	AX	NA	32	32.N.C 32.A.V	2.0 1.5	nɑ	0	2199	n ɑ -
4436	860_good	good	QiangTaoping	Qiang (Taoping)	nɑ³³; ʂe³³	nɑ³³	n ɑ ³³	sout2728	1035	31.54	103.38		4 7 8	AXT	NA4	33	33.N.C 33.A.V 33.4.T	1.6 3.0 1.0	nɑ³³	0	2199	n ɑ ³³
4437	860_good	good	PumiTaoba	Pumi (Taoba)	tɕhyi⁵⁵ mə⁵³	tɕhyi⁵⁵_mə⁵³	tɕʰ y i ⁵⁵ + m ə ⁵³	nort2723	1035	28.66	101.31		2 7 7 8 9 4 7 8	AXYT_AXT	CYI5_ME3	30	30.C.C 30.Y.V 30.I.V 30.5.T 30._._ 30.M.C 30.E.V 30.3.T	1.6 3.0 3.0 1.0 0.0 1.6 3.0 1.0	tɕʰyi⁵⁵+mə⁵³	0	2194 2196	tɕʰ y i ⁵⁵ + m ə ⁵³
4438	860_good	good	PumiQinghua	Pumi (Qinghua)	phʒi⁵⁵	phʒi⁵⁵	pʰ ʒ i ⁵⁵	sout2729	1035	27.84	100.62		1 3 7 8	ACXT	PSI5	29	29.P.C 29.S.C 29.I.V 29.5.T	1.6 1.2 3.0 1.0	pʰʒi⁵⁵	0	2204	pʰ ʒ i - ⁵⁵
4439	860_good	good	rGyalrongSomo	rGyalrong (Somo)	kə hou	kə_hou	k ə + h o u	jiar1240	1035	31.6	102.23		1 7 9 3 7 7	AX_AXZ	KE_HUY	34	34.K.C 34.E.V 34._._ 34.H.C 34.U.V 34.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	kə+hou	0	2195 2206	k - ə - - + h o u
4440	860_good	good	Ergong	Ergong	ŋi	ŋi	ŋ i	horp1239	1035	31.1	101.72		4 7	AX	NI	8	8.N.C 8.I.V	2.0 1.5	ŋi	0	2199	ŋ i -
4441	860_good	good	MuyaMinyak	Muya [Minyak]	si³³ vɯ⁵⁵	si³³_vɯ⁵⁵	s i ³³ + v ɯ ⁵⁵	muya1239	1035	29.82	102.2		3 7 8 9 3 7 8	AXT_AXT	SI4_BI5	25	25.S.C 25.I.V 25.4.T 25._._ 25.B.C 25.I.V 25.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	si³³+vɯ⁵⁵	0	2204 2197	- s i - ³³ + v ɯ ⁵⁵
4442	860_good	good	ZhebaQueyu	Zhaba [Queyu]	je⁵⁵ je⁵⁵	je⁵⁵_je⁵⁵	j e ⁵⁵ + j e ⁵⁵	quey1238	1035	30.31	100.81		6 7 8 9 6 7 8	AXT_AXT	JE5_JE5	51	51.J.C 51.E.V 51.5.T 51._._ 51.J.C 51.E.V 51.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	je⁵⁵+je⁵⁵	0	2200 2209	j e - ⁵⁵ + j e ⁵⁵
4443	860_good	good	Guiqiong	Guiqiong	gie³⁵ u⁵⁵	gie³⁵_u⁵⁵	g j e ³⁵ + u ⁵⁵	guiq1238	1035	30.48	102.13		1 6 7 8 9 7 8	ACXT_XT	KJE2_Y5	10	10.K.C 10.J.C 10.E.V 10.2.T 10._._ 10.Y.V 10.5.T	1.6 1.2 3.0 1.0 0.0 3.0 1.0	gje³⁵+u⁵⁵	0	2195 2202	g j e - ³⁵ + u ⁵⁵
4444	860_good	good	ErsuGanluo	Ersu (Ganluo)	jɑ³³ li⁵⁵	jɑ³³_li⁵⁵	j ɑ ³³ + l i ⁵⁵	ersu1241	1035	29.29	102.21		6 7 8 9 5 7 8	AXT_AXT	JA4_LI5	9	9.J.C 9.A.V 9.4.T 9._._ 9.L.C 9.I.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	jɑ³³+li⁵⁵	0	2200 2201	j ɑ - ³³ + l i - ⁵⁵
4445	860_good	good	Namuyi	Namuyi	nɛ³³	nɛ³³	n ɛ ³³	namu1246	1035	28.59	101.9		4 7 8	AXT	NE4	26	26.N.C 26.E.V 26.4.T	1.6 3.0 1.0	nɛ³³	0	2199	n ɛ ³³
4446	860_good	good	ShixingXumi	Shixing [Xumi]	rɑ³³	rɑ³³	r ɑ ³³	shix1238	1035	28.39	100.4		5 7 8	AXT	RA4	35	35.R.C 35.A.V 35.4.T	1.6 3.0 1.0	rɑ³³	0	2198	- r ɑ ³³
4447	860_good	good	YiXide	Yi (Xide)	xɯ³³	xɯ³³	x ɯ ³³	sich1238	1035	28.19	102.12		3 7 8	AXT	GI4	48	48.G.C 48.I.V 48.4.T	1.6 3.0 1.0	xɯ³³	0	2195	x - ɯ - ³³
4448	860_good	good	YiDafang	Yi (Dafang)	ȵo³³	ȵo³³	ɲ o ³³	wusa1235	1035	25.77	102.37		4 7 8	AXT	NU4	44	44.N.C 44.U.V 44.4.T	1.6 3.0 1.0	ɲo³³	0	2199	ɲ o ³³
