ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
HayaHani-534_drink-1-1,HayaHani-534_drink-1,do⁵⁵,534_drink-1,false,expert,Gao2020,,,
HaobaiHani-534_drink-1-1,HaobaiHani-534_drink-1,tv⁵⁵̩,534_drink-1,false,expert,Gao2020,,,
Lahu-534_drink-1-1,Lahu-534_drink-1,dɔ³¹,534_drink-1,false,expert,Gao2020,,,
Jinou-534_drink-1-1,Jinou-534_drink-1,tɐ⁴²,534_drink-1,false,expert,Gao2020,,,
DaliBai-534_drink-1-1,DaliBai-534_drink-1,ɣɯ³³,534_drink-34,false,expert,Gao2020,,,
JianchuanBai-534_drink-1-1,JianchuanBai-534_drink-1,ɯ̃³³,534_drink-34,false,expert,Gao2020,,,
BijangBai-534_drink-1-1,BijangBai-534_drink-1,ɯ̃³³,534_drink-34,false,expert,Gao2020,,,
Tuja-534_drink-1-1,Tuja-534_drink-1,xu²¹,534_drink-37,false,expert,Gao2020,,,
WrittenBurmese-534_drink-1-1,WrittenBurmese-534_drink-1,thɔk,534_drink-38,false,expert,Gao2020,,,
SpokenBurmese-534_drink-1-1,SpokenBurmese-534_drink-1,tθɑuʔ⁴⁴,534_drink-38,false,expert,Gao2020,,,
Achang-534_drink-1-1,Achang-534_drink-1,ʂoʔ⁵⁵,534_drink-38,false,expert,Gao2020,,,
Zaiwa-534_drink-1-1,Zaiwa-534_drink-1,ʃuʔ⁵⁵,534_drink-38,false,expert,Gao2020,,,
LhaoVo-534_drink-1-1,LhaoVo-534_drink-1,ʃauk⁵⁵,534_drink-38,false,expert,Gao2020,,,
Nung-534_drink-1-1,Nung-534_drink-1,ʔɑŋ⁵⁵,534_drink-43,false,expert,Gao2020,,,
Nusu-534_drink-1-1,Nusu-534_drink-1,ɕhu̱⁵⁵,534_drink-38,false,expert,Gao2020,,,
Derung-534_drink-1-1,Derung-534_drink-1,ŋɑʔ⁵⁵,534_drink-45,false,expert,Gao2020,,,
Jingpho-534_drink-1-1,Jingpho-534_drink-1,luʔ³¹,534_drink-46,false,expert,Gao2020,,,
Miju-534_drink-1-1,Miju-534_drink-1,tɑuŋ⁵⁵,534_drink-1,false,expert,Gao2020,,,
DigaroMishmi-534_drink-1-1,DigaroMishmi-534_drink-1,tim³⁵,534_drink-1,false,expert,Gao2020,,,
IduMishmi-534_drink-1-1,IduMishmi-534_drink-1,tioŋ⁵⁵,534_drink-1,false,expert,Gao2020,,,
Bokar-534_drink-1-1,Bokar-534_drink-1,tɯŋ,534_drink-1,false,expert,Gao2020,,,
Puroik-534_drink-1-1,Puroik-534_drink-1,rin³³,534_drink-51,false,expert,Gao2020,,,
TibetanWritten-533_eat-1-1,TibetanWritten-533_eat-1,za,533_eat-1,false,expert,Gao2020,,,
TibetanLhasa-533_eat-1-1,TibetanLhasa-533_eat-1,sa¹³,533_eat-1,false,expert,Gao2020,,,
TibetanDege-533_eat-1-1,TibetanDege-533_eat-1,sa¹³,533_eat-1,false,expert,Gao2020,,,
TibetanXiahe-533_eat-1-1,TibetanXiahe-533_eat-1,sa,533_eat-1,false,expert,Gao2020,,,
TibetanZeku-533_eat-1-1,TibetanZeku-533_eat-1,sa,533_eat-1,false,expert,Gao2020,,,
MenbaCuona-533_eat-1-1,MenbaCuona-533_eat-1,zᴀ¹³,533_eat-1,false,expert,Gao2020,,,
MenbaMotuo-533_eat-1-1,MenbaMotuo-533_eat-1,za,533_eat-1,false,expert,Gao2020,,,
QiangMawo-533_eat-1-1,QiangMawo-533_eat-1,dzə,533_eat-1,false,expert,Gao2020,,,
QiangTaoping-533_eat-1-1,QiangTaoping-533_eat-1,dʒɿ³³,533_eat-1,false,expert,Gao2020,,,
PumiTaoba-533_eat-1-1,PumiTaoba-533_eat-1,dzə⁵³,533_eat-1,false,expert,Gao2020,,,
PumiQinghua-533_eat-1-1,PumiQinghua-533_eat-1,dzə⁵⁵,533_eat-1,false,expert,Gao2020,,,
rGyalrongSomo-533_eat-1-1,rGyalrongSomo-533_eat-1,ka_za,533_eat-1,false,expert,Gao2020,,,
Ergong-533_eat-1-1,Ergong-533_eat-1,ɣu_ŋgi,533_eat-13,false,expert,Gao2020,,,
MuyaMinyak-533_eat-1-1,MuyaMinyak-533_eat-1,ndzɯ³⁵,533_eat-1,false,expert,Gao2020,,,
ZhebaQueyu-533_eat-1-1,ZhebaQueyu-533_eat-1,kə³⁵_tɐ⁵³,533_eat-15,false,expert,Gao2020,,,
Guiqiong-533_eat-1-1,Guiqiong-533_eat-1,kø³⁵,533_eat-13,false,expert,Gao2020,,,
ErsuGanluo-533_eat-1-1,ErsuGanluo-533_eat-1,dzɿ³³,533_eat-1,false,expert,Gao2020,,,
Namuyi-533_eat-1-1,Namuyi-533_eat-1,dzɿ⁵³,533_eat-1,false,expert,Gao2020,,,
ShixingXumi-533_eat-1-1,ShixingXumi-533_eat-1,dzɛ⁵³,533_eat-1,false,expert,Gao2020,,,
YiXide-533_eat-1-1,YiXide-533_eat-1,dzɯ³³,533_eat-1,false,expert,Gao2020,,,
YiDafang-533_eat-1-1,YiDafang-533_eat-1,dzu³³,533_eat-1,false,expert,Gao2020,,,
YiNanjian-533_eat-1-1,YiNanjian-533_eat-1,dzɑ²¹,533_eat-1,false,expert,Gao2020,,,
YiNanhua-533_eat-1-1,YiNanhua-533_eat-1,dzo²¹,533_eat-1,false,expert,Gao2020,,,
YiMile-533_eat-1-1,YiMile-533_eat-1,dzo²¹,533_eat-1,false,expert,Gao2020,,,
MojiangYi-533_eat-1-1,MojiangYi-533_eat-1,dzo³³,533_eat-1,false,expert,Gao2020,,,
Liso-533_eat-1-1,Liso-533_eat-1,dzɑ³¹,533_eat-1,false,expert,Gao2020,,,
LijangNaxi-533_eat-1-1,LijangNaxi-533_eat-1,ndzɯ³³,533_eat-1,false,expert,Gao2020,,,
YongningNaxi-533_eat-1-1,YongningNaxi-533_eat-1,dzɿ⁵⁵,533_eat-1,false,expert,Gao2020,,,
BikaHani-533_eat-1-1,BikaHani-533_eat-1,tsɔ³¹,533_eat-1,false,expert,Gao2020,,,
HayaHani-533_eat-1-1,HayaHani-533_eat-1,dza³¹,533_eat-1,false,expert,Gao2020,,,
HaobaiHani-533_eat-1-1,HaobaiHani-533_eat-1,tsɔ³¹,533_eat-1,false,expert,Gao2020,,,
Lahu-533_eat-1-1,Lahu-533_eat-1,tsᴀ⁵³,533_eat-1,false,expert,Gao2020,,,
Jinou-533_eat-1-1,Jinou-533_eat-1,tsɔ³³,533_eat-1,false,expert,Gao2020,,,
DaliBai-533_eat-1-1,DaliBai-533_eat-1,jɯ⁴⁴,533_eat-34,false,expert,Gao2020,,,
JianchuanBai-533_eat-1-1,JianchuanBai-533_eat-1,jɯ⁴⁴,533_eat-34,false,expert,Gao2020,,,
BijangBai-533_eat-1-1,BijangBai-533_eat-1,ji⁵⁵,533_eat-34,false,expert,Gao2020,,,
Tuja-533_eat-1-1,Tuja-533_eat-1,ka³⁵,533_eat-13,false,expert,Gao2020,,,
WrittenBurmese-533_eat-1-1,WrittenBurmese-533_eat-1,sɑ³,533_eat-1,false,expert,Gao2020,,,
SpokenBurmese-533_eat-1-1,SpokenBurmese-533_eat-1,sɑ⁵⁵,533_eat-1,false,expert,Gao2020,,,
Achang-533_eat-1-1,Achang-533_eat-1,tɕɔ³¹,533_eat-1,false,expert,Gao2020,,,
Zaiwa-533_eat-1-1,Zaiwa-533_eat-1,tso²¹,533_eat-1,false,expert,Gao2020,,,
LhaoVo-533_eat-1-1,LhaoVo-533_eat-1,tsɔ³⁵,533_eat-1,false,expert,Gao2020,,,
Nung-533_eat-1-1,Nung-533_eat-1,ɑm⁵³,533_eat-43,false,expert,Gao2020,,,
Nusu-533_eat-1-1,Nusu-533_eat-1,dzɑ⁵⁵,533_eat-1,false,expert,Gao2020,,,
Derung-533_eat-1-1,Derung-533_eat-1,kɑi⁵⁵,533_eat-13,false,expert,Gao2020,,,
Jingpho-533_eat-1-1,Jingpho-533_eat-1,ʃa⁵⁵,533_eat-1,false,expert,Gao2020,,,
Miju-533_eat-1-1,Miju-533_eat-1,ɕɑ⁵³,533_eat-1,false,expert,Gao2020,,,
DigaroMishmi-533_eat-1-1,DigaroMishmi-533_eat-1,thɑ⁵³,533_eat-48,false,expert,Gao2020,,,
IduMishmi-533_eat-1-1,IduMishmi-533_eat-1,hɑ⁵³,533_eat-49,false,expert,Gao2020,,,
Bokar-533_eat-1-1,Bokar-533_eat-1,doː,533_eat-48,false,expert,Gao2020,,,
Puroik-533_eat-1-1,Puroik-533_eat-1,tɕih⁵³,533_eat-51,false,expert,Gao2020,,,
TibetanWritten-535_bite-1-1,TibetanWritten-535_bite-1,so_brgjab,535_bite-1,false,expert,Gao2020,,,
TibetanLhasa-535_bite-1-1,TibetanLhasa-535_bite-1,so⁵³_cap¹³,535_bite-1,false,expert,Gao2020,,,
TibetanDege-535_bite-1-1,TibetanDege-535_bite-1,ndʐe³¹,535_bite-3,false,expert,Gao2020,,,
TibetanXiahe-535_bite-1-1,TibetanXiahe-535_bite-1,sho_tap,535_bite-1,false,expert,Gao2020,,,
TibetanZeku-535_bite-1-1,TibetanZeku-535_bite-1,sho_ndep,535_bite-1,false,expert,Gao2020,,,
MenbaCuona-535_bite-1-1,MenbaCuona-535_bite-1,ʔoː⁵⁵_te¹³_chᴀʔ⁵³,535_bite-6,false,expert,Gao2020,,,
QiangMawo-535_bite-1-1,QiangMawo-535_bite-1,dzi_dzi,535_bite-8,false,expert,Gao2020,,,
QiangTaoping-535_bite-1-1,QiangTaoping-535_bite-1,χbe³³,535_bite-9,false,expert,Gao2020,,,
PumiTaoba-535_bite-1-1,PumiTaoba-535_bite-1,xa³⁵,535_bite-10,false,expert,Gao2020,,,
PumiQinghua-535_bite-1-1,PumiQinghua-535_bite-1,xə¹³_squɑ¹³,535_bite-11,false,expert,Gao2020,,,
rGyalrongSomo-535_bite-1-1,rGyalrongSomo-535_bite-1,kha_mtʃik_khɐ_lɐt,535_bite-12,false,expert,Gao2020,,,
Ergong-535_bite-1-1,Ergong-535_bite-1,ʐtɕɛ,535_bite-13,false,expert,Gao2020,,,
MuyaMinyak-535_bite-1-1,MuyaMinyak-535_bite-1,khɯ⁵⁵_vɐ⁵³,535_bite-14,false,expert,Gao2020,,,
ZhebaQueyu-535_bite-1-1,ZhebaQueyu-535_bite-1,ko³⁵_ŋua⁵³,535_bite-15,false,expert,Gao2020,,,
Guiqiong-535_bite-1-1,Guiqiong-535_bite-1,tsɔ⁵³̃_di³³,535_bite-16,false,expert,Gao2020,,,
ErsuGanluo-535_bite-1-1,ErsuGanluo-535_bite-1,tʂɿ⁵⁵,535_bite-16,false,expert,Gao2020,,,
Namuyi-535_bite-1-1,Namuyi-535_bite-1,nthɛ³⁵,535_bite-18,false,expert,Gao2020,,,
ShixingXumi-535_bite-1-1,ShixingXumi-535_bite-1,pu⁵⁵,535_bite-19,false,expert,Gao2020,,,
YiXide-535_bite-1-1,YiXide-535_bite-1,ɕi⁵⁵,535_bite-20,false,expert,Gao2020,,,
YiDafang-535_bite-1-1,YiDafang-535_bite-1,tɕhi¹³,535_bite-20,false,expert,Gao2020,,,
YiNanjian-535_bite-1-1,YiNanjian-535_bite-1,tho³³,535_bite-22,false,expert,Gao2020,,,
YiNanhua-535_bite-1-1,YiNanhua-535_bite-1,khɯ⁵⁵,535_bite-22,false,expert,Gao2020,,,
YiMile-535_bite-1-1,YiMile-535_bite-1,dzᴀ̱²¹,535_bite-24,false,expert,Gao2020,,,
MojiangYi-535_bite-1-1,MojiangYi-535_bite-1,tshɯ̱²¹,535_bite-20,false,expert,Gao2020,,,
Liso-535_bite-1-1,Liso-535_bite-1,kho⁴¹,535_bite-22,false,expert,Gao2020,,,
LijangNaxi-535_bite-1-1,LijangNaxi-535_bite-1,tshɑ⁵⁵,535_bite-24,false,expert,Gao2020,,,
YongningNaxi-535_bite-1-1,YongningNaxi-535_bite-1,tha¹³,535_bite-18,false,expert,Gao2020,,,
BikaHani-535_bite-1-1,BikaHani-535_bite-1,thɔ̱³¹,535_bite-18,false,expert,Gao2020,,,
HayaHani-535_bite-1-1,HayaHani-535_bite-1,ko̱³¹,535_bite-22,false,expert,Gao2020,,,
HaobaiHani-535_bite-1-1,HaobaiHani-535_bite-1,kho³¹,535_bite-22,false,expert,Gao2020,,,
Lahu-535_bite-1-1,Lahu-535_bite-1,gə²¹,535_bite-22,false,expert,Gao2020,,,
Jinou-535_bite-1-1,Jinou-535_bite-1,thɐ⁵⁵,535_bite-18,false,expert,Gao2020,,,
DaliBai-535_bite-1-1,DaliBai-535_bite-1,ŋɑ⁴⁴,535_bite-34,false,expert,Gao2020,,,
JianchuanBai-535_bite-1-1,JianchuanBai-535_bite-1,ŋɑ⁴⁴,535_bite-34,false,expert,Gao2020,,,
BijangBai-535_bite-1-1,BijangBai-535_bite-1,ŋɑ⁴⁴,535_bite-34,false,expert,Gao2020,,,
Tuja-535_bite-1-1,Tuja-535_bite-1,ka³⁵,535_bite-22,false,expert,Gao2020,,,
WrittenBurmese-535_bite-1-1,WrittenBurmese-535_bite-1,kok,535_bite-22,false,expert,Gao2020,,,
SpokenBurmese-535_bite-1-1,SpokenBurmese-535_bite-1,kɑiʔ⁴⁴,535_bite-38,false,expert,Gao2020,,,
Achang-535_bite-1-1,Achang-535_bite-1,pan³¹,535_bite-19,false,expert,Gao2020,,,
Zaiwa-535_bite-1-1,Zaiwa-535_bite-1,ŋat²¹,535_bite-34,false,expert,Gao2020,,,
LhaoVo-535_bite-1-1,LhaoVo-535_bite-1,pəŋ³⁵,535_bite-19,false,expert,Gao2020,,,
Nung-535_bite-1-1,Nung-535_bite-1,dʑɯ⁵⁵_ŋu³¹,535_bite-24,false,expert,Gao2020,,,
Nusu-535_bite-1-1,Nusu-535_bite-1,tshuɔʴ⁵³,535_bite-24,false,expert,Gao2020,,,
Derung-535_bite-1-1,Derung-535_bite-1,ŋɑp⁵⁵,535_bite-34,false,expert,Gao2020,,,
Jingpho-535_bite-1-1,Jingpho-535_bite-1,kă³¹_wa⁵⁵,535_bite-46,false,expert,Gao2020,,,
Miju-535_bite-1-1,Miju-535_bite-1,sɑ̆k⁵⁵,535_bite-47,false,expert,Gao2020,,,
DigaroMishmi-535_bite-1-1,DigaroMishmi-535_bite-1,tie⁵⁵,535_bite-18,false,expert,Gao2020,,,
IduMishmi-535_bite-1-1,IduMishmi-535_bite-1,thu⁵⁵,535_bite-18,false,expert,Gao2020,,,
Bokar-535_bite-1-1,Bokar-535_bite-1,gam,535_bite-50,false,expert,Gao2020,,,
Puroik-535_bite-1-1,Puroik-535_bite-1,tua⁵³,535_bite-18,false,expert,Gao2020,,,
TibetanWritten-529_see-1-1,TibetanWritten-529_see-1,mthoŋ,529_see-1,false,expert,Gao2020,,,
TibetanLhasa-529_see-1-1,TibetanLhasa-529_see-1,thoŋ⁵⁵,529_see-1,false,expert,Gao2020,,,
TibetanDege-529_see-1-1,TibetanDege-529_see-1,ri³¹,529_see-3,false,expert,Gao2020,,,
TibetanXiahe-529_see-1-1,TibetanXiahe-529_see-1,rək,529_see-3,false,expert,Gao2020,,,
TibetanZeku-529_see-1-1,TibetanZeku-529_see-1,rək,529_see-3,false,expert,Gao2020,,,
MenbaCuona-529_see-1-1,MenbaCuona-529_see-1,thoŋ⁵³,529_see-1,false,expert,Gao2020,,,
MenbaMotuo-529_see-1-1,MenbaMotuo-529_see-1,thoŋ,529_see-1,false,expert,Gao2020,,,
QiangMawo-529_see-1-1,QiangMawo-529_see-1,kuə_tiu,529_see-8,false,expert,Gao2020,,,
QiangTaoping-529_see-1-1,QiangTaoping-529_see-1,tɕy³³,529_see-9,false,expert,Gao2020,,,
PumiTaoba-529_see-1-1,PumiTaoba-529_see-1,tɕyẽ⁵⁵,529_see-9,false,expert,Gao2020,,,
PumiQinghua-529_see-1-1,PumiQinghua-529_see-1,tsuɑ⁵⁵,529_see-9,false,expert,Gao2020,,,
rGyalrongSomo-529_see-1-1,rGyalrongSomo-529_see-1,ka_mto,529_see-1,false,expert,Gao2020,,,
Ergong-529_see-1-1,Ergong-529_see-1,dɛ_vdo,529_see-1,false,expert,Gao2020,,,
MuyaMinyak-529_see-1-1,MuyaMinyak-529_see-1,tø⁵⁵_rɔ⁵⁵,529_see-1,false,expert,Gao2020,,,
ZhebaQueyu-529_see-1-1,ZhebaQueyu-529_see-1,dã³⁵_do⁵⁵,529_see-1,false,expert,Gao2020,,,
Guiqiong-529_see-1-1,Guiqiong-529_see-1,tɕi⁵⁵_tɕɔ⁵⁵̃,529_see-9,false,expert,Gao2020,,,
ErsuGanluo-529_see-1-1,ErsuGanluo-529_see-1,ndo⁵⁵,529_see-1,false,expert,Gao2020,,,
Namuyi-529_see-1-1,Namuyi-529_see-1,ndo⁵³,529_see-1,false,expert,Gao2020,,,
ShixingXumi-529_see-1-1,ShixingXumi-529_see-1,dɔ³³̃,529_see-1,false,expert,Gao2020,,,
YiXide-529_see-1-1,YiXide-529_see-1,ɣɯ²¹_mo³³,529_see-20,false,expert,Gao2020,,,
YiDafang-529_see-1-1,YiDafang-529_see-1,mɔ²¹,529_see-20,false,expert,Gao2020,,,
YiNanjian-529_see-1-1,YiNanjian-529_see-1,mu⁵⁵,529_see-20,false,expert,Gao2020,,,
YiNanhua-529_see-1-1,YiNanhua-529_see-1,ȵi³³_ko²¹,529_see-23,false,expert,Gao2020,,,
YiMile-529_see-1-1,YiMile-529_see-1,ne̱³³_ŋu³³,529_see-23,false,expert,Gao2020,,,
MojiangYi-529_see-1-1,MojiangYi-529_see-1,ŋɒ²¹,529_see-25,false,expert,Gao2020,,,
Liso-529_see-1-1,Liso-529_see-1,mo³³,529_see-20,false,expert,Gao2020,,,
LijangNaxi-529_see-1-1,LijangNaxi-529_see-1,ly³¹_do³¹,529_see-1,false,expert,Gao2020,,,
YongningNaxi-529_see-1-1,YongningNaxi-529_see-1,do³¹,529_see-1,false,expert,Gao2020,,,
BikaHani-529_see-1-1,BikaHani-529_see-1,mu⁵⁵_sv³³̩,529_see-20,false,expert,Gao2020,,,
HayaHani-529_see-1-1,HayaHani-529_see-1,xu³³_mo⁵⁵,529_see-20,false,expert,Gao2020,,,
HaobaiHani-529_see-1-1,HaobaiHani-529_see-1,fv³³̩_mv⁵⁵̩,529_see-20,false,expert,Gao2020,,,
Lahu-529_see-1-1,Lahu-529_see-1,ɣᴀ³³_mɔ³¹,529_see-20,false,expert,Gao2020,,,
Jinou-529_see-1-1,Jinou-529_see-1,mjɐ⁴²,529_see-20,false,expert,Gao2020,,,
DaliBai-529_see-1-1,DaliBai-529_see-1,xɑ⁵⁵_tɯ⁴⁴,529_see-34,false,expert,Gao2020,,,
JianchuanBai-529_see-1-1,JianchuanBai-529_see-1,xɑ̃⁵⁵_kẽ⁴²,529_see-34,false,expert,Gao2020,,,
BijangBai-529_see-1-1,BijangBai-529_see-1,e³³_tɯ⁴²,529_see-1,false,expert,Gao2020,,,
Tuja-529_see-1-1,Tuja-529_see-1,ji²¹,529_see-37,false,expert,Gao2020,,,
WrittenBurmese-529_see-1-1,WrittenBurmese-529_see-1,mrɑŋ²,529_see-20,false,expert,Gao2020,,,
SpokenBurmese-529_see-1-1,SpokenBurmese-529_see-1,mjĩ²²,529_see-20,false,expert,Gao2020,,,
Achang-529_see-1-1,Achang-529_see-1,en³¹_mʐaŋ⁵⁵,529_see-20,false,expert,Gao2020,,,
Zaiwa-529_see-1-1,Zaiwa-529_see-1,mjaŋ⁵¹,529_see-20,false,expert,Gao2020,,,
LhaoVo-529_see-1-1,LhaoVo-529_see-1,mjɔ³¹̃,529_see-20,false,expert,Gao2020,,,
Nung-529_see-1-1,Nung-529_see-1,zɑŋ³¹_dʑɑŋ⁵³,529_see-43,false,expert,Gao2020,,,
Nusu-529_see-1-1,Nusu-529_see-1,ɹu³¹_thɑ⁵⁵,529_see-43,false,expert,Gao2020,,,
Derung-529_see-1-1,Derung-529_see-1,ɟɑŋ⁵³,529_see-20,false,expert,Gao2020,,,
Jingpho-529_see-1-1,Jingpho-529_see-1,mu³¹,529_see-20,false,expert,Gao2020,,,
Miju-529_see-1-1,Miju-529_see-1,ŋuŋ⁵⁵,529_see-23,false,expert,Gao2020,,,
DigaroMishmi-529_see-1-1,DigaroMishmi-529_see-1,kɑ³¹_tiɯŋ⁵³,529_see-1,false,expert,Gao2020,,,
IduMishmi-529_see-1-1,IduMishmi-529_see-1,ɑ⁵⁵_thuŋ⁵³,529_see-1,false,expert,Gao2020,,,
Bokar-529_see-1-1,Bokar-529_see-1,koŋ_poŋ,529_see-50,false,expert,Gao2020,,,
Puroik-529_see-1-1,Puroik-529_see-1,daȶ³³,529_see-1,false,expert,Gao2020,,,
TibetanWritten-532_listen-1-1,TibetanWritten-532_listen-1,ȵan,532_listen-1,false,expert,Gao2020,,,
TibetanLhasa-532_listen-1-1,TibetanLhasa-532_listen-1,ȵɛ¹⁵̃,532_listen-1,false,expert,Gao2020,,,
TibetanDege-532_listen-1-1,TibetanDege-532_listen-1,ȵen¹³,532_listen-1,false,expert,Gao2020,,,
TibetanXiahe-532_listen-1-1,TibetanXiahe-532_listen-1,ȵan,532_listen-1,false,expert,Gao2020,,,
TibetanZeku-532_listen-1-1,TibetanZeku-532_listen-1,ȵan,532_listen-1,false,expert,Gao2020,,,
MenbaCuona-532_listen-1-1,MenbaCuona-532_listen-1,ȵᴀn¹³,532_listen-1,false,expert,Gao2020,,,
MenbaMotuo-532_listen-1-1,MenbaMotuo-532_listen-1,ȵan,532_listen-1,false,expert,Gao2020,,,
QiangMawo-532_listen-1-1,QiangMawo-532_listen-1,khɕust,532_listen-8,false,expert,Gao2020,,,
QiangTaoping-532_listen-1-1,QiangTaoping-532_listen-1,tɕhy⁵⁵_ȵy⁵⁵,532_listen-1,false,expert,Gao2020,,,
PumiTaoba-532_listen-1-1,PumiTaoba-532_listen-1,sɛ³⁵_ȵi⁵³,532_listen-1,false,expert,Gao2020,,,
PumiQinghua-532_listen-1-1,PumiQinghua-532_listen-1,thə¹³_ni¹³,532_listen-1,false,expert,Gao2020,,,
rGyalrongSomo-532_listen-1-1,rGyalrongSomo-532_listen-1,ka_rəŋ_na,532_listen-1,false,expert,Gao2020,,,
Ergong-532_listen-1-1,Ergong-532_listen-1,wu_sŋi,532_listen-1,false,expert,Gao2020,,,
MuyaMinyak-532_listen-1-1,MuyaMinyak-532_listen-1,sɯ⁵⁵_ŋɑ³³,532_listen-1,false,expert,Gao2020,,,
ZhebaQueyu-532_listen-1-1,ZhebaQueyu-532_listen-1,kə³⁵_ȵu⁵³,532_listen-1,false,expert,Gao2020,,,
Guiqiong-532_listen-1-1,Guiqiong-532_listen-1,ji⁵⁵_tʃɿ⁵⁵,532_listen-16,false,expert,Gao2020,,,
ErsuGanluo-532_listen-1-1,ErsuGanluo-532_listen-1,ba³³_ȵi⁵⁵,532_listen-1,false,expert,Gao2020,,,
Namuyi-532_listen-1-1,Namuyi-532_listen-1,bɛ⁵⁵_hĩ⁵⁵,532_listen-1,false,expert,Gao2020,,,
ShixingXumi-532_listen-1-1,ShixingXumi-532_listen-1,mɛ³³̃,532_listen-1,false,expert,Gao2020,,,
YiXide-532_listen-1-1,YiXide-532_listen-1,n̥a³³,532_listen-1,false,expert,Gao2020,,,
YiDafang-532_listen-1-1,YiDafang-532_listen-1,dʑu³³,532_listen-21,false,expert,Gao2020,,,
YiNanjian-532_listen-1-1,YiNanjian-532_listen-1,ne⁵⁵,532_listen-1,false,expert,Gao2020,,,
YiNanhua-532_listen-1-1,YiNanhua-532_listen-1,nɯ³³_ȵi³³,532_listen-1,false,expert,Gao2020,,,
YiMile-532_listen-1-1,YiMile-532_listen-1,no³³,532_listen-1,false,expert,Gao2020,,,
MojiangYi-532_listen-1-1,MojiangYi-532_listen-1,no⁵⁵,532_listen-1,false,expert,Gao2020,,,
Liso-532_listen-1-1,Liso-532_listen-1,nɑ⁴⁴_nɑ³⁵,532_listen-1,false,expert,Gao2020,,,
LijangNaxi-532_listen-1-1,LijangNaxi-532_listen-1,kho³³_mi³³,532_listen-27,false,expert,Gao2020,,,
YongningNaxi-532_listen-1-1,YongningNaxi-532_listen-1,ȵi⁵⁵,532_listen-1,false,expert,Gao2020,,,
BikaHani-532_listen-1-1,BikaHani-532_listen-1,na⁵⁵_te³¹,532_listen-1,false,expert,Gao2020,,,
HayaHani-532_listen-1-1,HayaHani-532_listen-1,na³¹_xa³¹,532_listen-1,false,expert,Gao2020,,,
HaobaiHani-532_listen-1-1,HaobaiHani-532_listen-1,nɔ⁵⁵_ɔ³¹,532_listen-1,false,expert,Gao2020,,,
Lahu-532_listen-1-1,Lahu-532_listen-1,nᴀ³³,532_listen-1,false,expert,Gao2020,,,
Jinou-532_listen-1-1,Jinou-532_listen-1,nɔ³⁵,532_listen-1,false,expert,Gao2020,,,
DaliBai-532_listen-1-1,DaliBai-532_listen-1,tɕheʴ⁵⁵,532_listen-34,false,expert,Gao2020,,,
JianchuanBai-532_listen-1-1,JianchuanBai-532_listen-1,tɕhɛ⁵⁵̃,532_listen-34,false,expert,Gao2020,,,
BijangBai-532_listen-1-1,BijangBai-532_listen-1,tɕhɑ̃⁵⁵,532_listen-34,false,expert,Gao2020,,,
Tuja-532_listen-1-1,Tuja-532_listen-1,zu²¹,532_listen-37,false,expert,Gao2020,,,
WrittenBurmese-532_listen-1-1,WrittenBurmese-532_listen-1,nɑ³_htɔŋ²,532_listen-1,false,expert,Gao2020,,,
SpokenBurmese-532_listen-1-1,SpokenBurmese-532_listen-1,nɑ⁵⁵_htɑũ²²,532_listen-1,false,expert,Gao2020,,,
Achang-532_listen-1-1,Achang-532_listen-1,kʐua³¹,532_listen-21,false,expert,Gao2020,,,
Zaiwa-532_listen-1-1,Zaiwa-532_listen-1,kjo²¹,532_listen-21,false,expert,Gao2020,,,
LhaoVo-532_listen-1-1,LhaoVo-532_listen-1,kjɔ³⁵,532_listen-21,false,expert,Gao2020,,,
Nung-532_listen-1-1,Nung-532_listen-1,tho⁵³,532_listen-43,false,expert,Gao2020,,,
Nusu-532_listen-1-1,Nusu-532_listen-1,n̥ɑ³⁵,532_listen-1,false,expert,Gao2020,,,
Derung-532_listen-1-1,Derung-532_listen-1,tɔ⁵⁵,532_listen-43,false,expert,Gao2020,,,
Jingpho-532_listen-1-1,Jingpho-532_listen-1,mă³¹_tat³¹,532_listen-43,false,expert,Gao2020,,,
Miju-532_listen-1-1,Miju-532_listen-1,tɑ⁵⁵_giɑt⁵⁵,532_listen-47,false,expert,Gao2020,,,
DigaroMishmi-532_listen-1-1,DigaroMishmi-532_listen-1,thɑ³¹_ɹɯŋ⁵⁵,532_listen-43,false,expert,Gao2020,,,
IduMishmi-532_listen-1-1,IduMishmi-532_listen-1,ɑ⁵⁵_hɹoŋ⁵⁵,532_listen-49,false,expert,Gao2020,,,
Bokar-532_listen-1-1,Bokar-532_listen-1,taː,532_listen-43,false,expert,Gao2020,,,
Puroik-532_listen-1-1,Puroik-532_listen-1,ɣɔŋ,532_listen-51,false,expert,Gao2020,,,
TibetanWritten-722_know-1-1,TibetanWritten-722_know-1,ɕes,722_know-1,false,expert,Gao2020,,,
TibetanLhasa-722_know-1-1,TibetanLhasa-722_know-1,ɕẽ⁵³,722_know-1,false,expert,Gao2020,,,
TibetanDege-722_know-1-1,TibetanDege-722_know-1,ɕhe⁵⁵,722_know-1,false,expert,Gao2020,,,
TibetanXiahe-722_know-1-1,TibetanXiahe-722_know-1,ɕi,722_know-1,false,expert,Gao2020,,,
TibetanZeku-722_know-1-1,TibetanZeku-722_know-1,ha_ko,722_know-5,false,expert,Gao2020,,,
