ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
HayaHani-222_root-1,,HayaHani,222_root,a⁵⁵ tɕhi⁵⁵,a⁵⁵_tɕhi⁵⁵,,,Sun1991,,,,
HaobaiHani-222_root-1,,HaobaiHani,222_root,ɔ⁵⁵ tɕhi⁵⁵,ɔ⁵⁵_tɕhi⁵⁵,,,Sun1991,,,,
Lahu-222_root-1,,Lahu,222_root,ɔ³¹ gə³³,ɔ³¹_gə³³,,,Sun1991,,,,
Jinou-222_root-1,,Jinou,222_root,a³³ tɕʰe⁴⁴,a³³_tɕʰe⁴⁴,,,Sun1991,,,,
DaliBai-222_root-1,,DaliBai,222_root,mi⁴⁴,mi⁴⁴,,,Sun1991,,,,
JianchuanBai-222_root-1,,JianchuanBai,222_root,te⁴⁴,te⁴⁴,,,Sun1991,,,,
BijangBai-222_root-1,,BijangBai,222_root,meʴ⁴²,meʴ⁴²,,,Sun1991,,,,
Tuja-222_root-1,,Tuja,222_root,tɕi⁵⁵ la²¹,tɕi⁵⁵_la²¹,,,Sun1991,,,,
WrittenBurmese-222_root-1,,WrittenBurmese,222_root,ɑ¹ mrɑs,ɑ¹_mrɑs,,,Sun1991,,,,
SpokenBurmese-222_root-1,,SpokenBurmese,222_root,ɑ mjiʔ⁴⁴,ɑ_mjiʔ⁴⁴,,,Sun1991,,,,
Achang-222_root-1,,Achang,222_root,a³¹ mʐat⁵⁵,a³¹_mʐat⁵⁵,,,Sun1991,,,,
Zaiwa-222_root-1,,Zaiwa,222_root,a²¹ pu̱n⁵¹,a²¹_pu̱n⁵¹,,,Sun1991,,,,
LhaoVo-222_root-1,,LhaoVo,222_root,pa̱n³¹; a³¹ pa̱n³¹,pa̱n³¹,,,Sun1991,,,,
LhaoVo-222_root-2,,LhaoVo,222_root,pa̱n³¹; a³¹ pa̱n³¹,a³¹_pa̱n³¹,,,Sun1991,,,,
Nung-222_root-1,,Nung,222_root,ɕɯŋ⁵⁵ ɹɯ³¹,ɕɯŋ⁵⁵_ɹɯ³¹,,,Sun1991,,,,
Nusu-222_root-1,,Nusu,222_root,gɹɯ⁵⁵,gɹɯ⁵⁵,,,Sun1991,,,,
Derung-222_root-1,,Derung,222_root,ɑŋ³¹ ɹɯ⁵⁵,ɑŋ³¹_ɹɯ⁵⁵,,,Sun1991,,,,
Jingpho-222_root-1,,Jingpho,222_root,ʒu³¹,ʒu³¹,,,Sun1991,,,,
Miju-222_root-1,,Miju,222_root,kɹɑ⁵³,kɹɑ⁵³,,,Sun1991,,,,
DigaroMishmi-222_root-1,,DigaroMishmi,222_root,xɑ³¹ ɹɑi⁵⁵,xɑ³¹_ɹɑi⁵⁵,,,Sun1991,,,,
IduMishmi-222_root-1,,IduMishmi,222_root,hɑ⁵⁵ ɹo⁵⁵,hɑ⁵⁵_ɹo⁵⁵,,,Sun1991,,,,
Bokar-222_root-1,,Bokar,222_root,pa pɯr,pa_pɯr,,,Sun1991,,,,
Puroik-222_root-1,,Puroik,222_root,heʴh³³ kuŋ³³,heʴh³³_kuŋ³³,,,Sun1991,,,,
TibetanWritten-266_skin-1,,TibetanWritten,266_skin,pags pa,pags_pa,,,Sun1991,,,,
TibetanLhasa-266_skin-1,,TibetanLhasa,266_skin,pak⁵³ pa⁵³,pak⁵³_pa⁵³,,,Sun1991,,,,
TibetanDege-266_skin-1,,TibetanDege,266_skin,pa⁵⁵ pa⁵³,pa⁵⁵_pa⁵³,,,Sun1991,,,,
TibetanXiahe-266_skin-1,,TibetanXiahe,266_skin,wak kwa,wak_kwa,,,Sun1991,,,,
TibetanZeku-266_skin-1,,TibetanZeku,266_skin,wok kwa,wok_kwa,,,Sun1991,,,,
MenbaCuona-266_skin-1,,MenbaCuona,266_skin,phe⁵⁵ khu⁵³,phe⁵⁵_khu⁵³,,,Sun1991,,,,
MenbaMotuo-266_skin-1,,MenbaMotuo,266_skin,moŋ naŋ,moŋ_naŋ,,,Sun1991,,,,
QiangMawo-266_skin-1,,QiangMawo,266_skin,nə ɹə pi,nə_ɹə_pi,,,Sun1991,,,,
QiangTaoping-266_skin-1,,QiangTaoping,266_skin,tʃhɿ³¹ pa³³,tʃhɿ³¹_pa³³,,,Sun1991,,,,
PumiTaoba-266_skin-1,,PumiTaoba,266_skin,rə⁵³,rə⁵³,,,Sun1991,,,,
PumiQinghua-266_skin-1,,PumiQinghua,266_skin,ʐɤ¹³,ʐɤ¹³,,,Sun1991,,,,
rGyalrongSomo-266_skin-1,,rGyalrongSomo,266_skin,tə ndʐi,tə_ndʐi,,,Sun1991,,,,
Ergong-266_skin-1,,Ergong,266_skin,dʑi dʑa,dʑi_dʑa,,,Sun1991,,,,
MuyaMinyak-266_skin-1,,MuyaMinyak,266_skin,ʐɯ³⁵ mbɐ⁵³,ʐɯ³⁵_mbɐ⁵³,,,Sun1991,,,,
ZhebaQueyu-266_skin-1,,ZhebaQueyu,266_skin,ri³¹,ri³¹,,,Sun1991,,,,
Guiqiong-266_skin-1,,Guiqiong,266_skin,ɕi⁵³,ɕi⁵³,,,Sun1991,,,,
ErsuGanluo-266_skin-1,,ErsuGanluo,266_skin,ndʐo⁵⁵ pi⁵⁵,ndʐo⁵⁵_pi⁵⁵,,,Sun1991,,,,
Namuyi-266_skin-1,,Namuyi,266_skin,əʴ⁵⁵ ʂɿ³³,əʴ⁵⁵_ʂɿ³³,,,Sun1991,,,,
ShixingXumi-266_skin-1,,ShixingXumi,266_skin,ɣɐ³⁵,ɣɐ³⁵,,,Sun1991,,,,
YiXide-266_skin-1,,YiXide,266_skin,ndʑɿ⁴⁴ ʂɯ³³,ndʑɿ⁴⁴_ʂɯ³³,,,Sun1991,,,,
YiDafang-266_skin-1,,YiDafang,266_skin,ndʑi²¹,ndʑi²¹,,,Sun1991,,,,
YiNanjian-266_skin-1,,YiNanjian,266_skin,gɯ⁵⁵ tʂu̪²¹,gɯ⁵⁵_tʂu̪²¹,,,Sun1991,,,,
YiNanhua-266_skin-1,,YiNanhua,266_skin,xo²¹ dʑi³³,xo²¹_dʑi³³,,,Sun1991,,,,
YiMile-266_skin-1,,YiMile,266_skin,xo²¹ tɕi³³,xo²¹_tɕi³³,,,Sun1991,,,,
MojiangYi-266_skin-1,,MojiangYi,266_skin,dʑi⁵⁵ phi⁵⁵,dʑi⁵⁵_phi⁵⁵,,,Sun1991,,,,
Liso-266_skin-1,,Liso,266_skin,ko³⁵ dʒi³³,ko³⁵_dʒi³³,,,Sun1991,,,,
LijangNaxi-266_skin-1,,LijangNaxi,266_skin,ɣɯ³³ phi³¹,ɣɯ³³_phi³¹,,,Sun1991,,,,
YongningNaxi-266_skin-1,,YongningNaxi,266_skin,ɣɯ¹³,ɣɯ¹³,,,Sun1991,,,,
BikaHani-266_skin-1,,BikaHani,266_skin,ɔ³¹ tsi⁵⁵,ɔ³¹_tsi⁵⁵,,,Sun1991,,,,
HayaHani-266_skin-1,,HayaHani,266_skin,sa³¹ gɯ⁵⁵,sa³¹_gɯ⁵⁵,,,Sun1991,,,,
HaobaiHani-266_skin-1,,HaobaiHani,266_skin,ʃɔ³¹ tshɯ⁵⁵,ʃɔ³¹_tshɯ⁵⁵,,,Sun1991,,,,
Lahu-266_skin-1,,Lahu,266_skin,ɔ³¹ gɯ³¹,ɔ³¹_gɯ³¹,,,Sun1991,,,,
Jinou-266_skin-1,,Jinou,266_skin,a⁴⁴ kho⁴²,a⁴⁴_kho⁴²,,,Sun1991,,,,
DaliBai-266_skin-1,,DaliBai,266_skin,pe²¹,pe²¹,,,Sun1991,,,,
JianchuanBai-266_skin-1,,JianchuanBai,266_skin,pe²¹,pe²¹,,,Sun1991,,,,
BijangBai-266_skin-1,,BijangBai,266_skin,tɕui³³ qɑ⁵⁵,tɕui³³_qɑ⁵⁵,,,Sun1991,,,,
Tuja-266_skin-1,,Tuja,266_skin,tha⁵⁵ pha²¹,tha⁵⁵_pha²¹,,,Sun1991,,,,
WrittenBurmese-266_skin-1,,WrittenBurmese,266_skin,ɑ¹ thɑ³ ɑ¹ re²,ɑ¹_thɑ³_ɑ¹_re²,,,Sun1991,,,,
SpokenBurmese-266_skin-1,,SpokenBurmese,266_skin,ɑ tθɑ⁵⁵ ɑ je²²,ɑ_tθɑ⁵⁵_ɑ_je²²,,,Sun1991,,,,
Achang-266_skin-1,,Achang,266_skin,a³¹ ʐɿ⁵⁵,a³¹_ʐɿ⁵⁵,,,Sun1991,,,,
Zaiwa-266_skin-1,,Zaiwa,266_skin,ʃŏ ²¹ ku̱ʔ⁵⁵,ʃŏ_²¹_ku̱ʔ⁵⁵,,,Sun1991,,,,
LhaoVo-266_skin-1,,LhaoVo,266_skin,sɔ³⁵̆ jam⁵⁵,sɔ³⁵̆_jam⁵⁵,,,Sun1991,,,,
Nung-266_skin-1,,Nung,266_skin,sɑ⁵⁵ pho³¹,sɑ⁵⁵_pho³¹,,,Sun1991,,,,
Nusu-266_skin-1,,Nusu,266_skin,khu³¹ ɹi³⁵,khu³¹_ɹi³⁵,,,Sun1991,,,,
Derung-266_skin-1,,Derung,266_skin,ɑŋ³¹ pɯ̆n⁵⁵,ɑŋ³¹_pɯ̆n⁵⁵,,,Sun1991,,,,
Jingpho-266_skin-1,,Jingpho,266_skin,phjiʔ³¹,phjiʔ³¹,,,Sun1991,,,,
Miju-266_skin-1,,Miju,266_skin,uŋ³⁵,uŋ³⁵,,,Sun1991,,,,
DigaroMishmi-266_skin-1,,DigaroMishmi,266_skin,ko⁵⁵,ko⁵⁵,,,Sun1991,,,,
IduMishmi-266_skin-1,,IduMishmi,266_skin,ko⁵⁵ pɹɑ⁵⁵,ko⁵⁵_pɹɑ⁵⁵,,,Sun1991,,,,
Bokar-266_skin-1,,Bokar,266_skin,a pin,a_pin,,,Sun1991,,,,
Puroik-266_skin-1,,Puroik,266_skin,a³³ kə⁵³,a³³_kə⁵³,,,Sun1991,,,,
TibetanWritten-399_meatflesh-1,,TibetanWritten,399_meatflesh,ɕa,ɕa,,,Sun1991,,,,
TibetanLhasa-399_meatflesh-1,,TibetanLhasa,399_meatflesh,ɕa⁵³,ɕa⁵³,,,Sun1991,,,,
TibetanDege-399_meatflesh-1,,TibetanDege,399_meatflesh,xha⁵³,xha⁵³,,,Sun1991,,,,
TibetanXiahe-399_meatflesh-1,,TibetanXiahe,399_meatflesh,xha,xha,,,Sun1991,,,,
TibetanZeku-399_meatflesh-1,,TibetanZeku,399_meatflesh,xha,xha,,,Sun1991,,,,
MenbaCuona-399_meatflesh-1,,MenbaCuona,399_meatflesh,ɕᴀ⁵³,ɕᴀ⁵³,,,Sun1991,,,,
MenbaMotuo-399_meatflesh-1,,MenbaMotuo,399_meatflesh,ɕa,ɕa,,,Sun1991,,,,
QiangMawo-399_meatflesh-1,,QiangMawo,399_meatflesh,pis,pis,,,Sun1991,,,,
QiangTaoping-399_meatflesh-1,,QiangTaoping,399_meatflesh,tʃhɿ⁵⁵,tʃhɿ⁵⁵,,,Sun1991,,,,
PumiTaoba-399_meatflesh-1,,PumiTaoba,399_meatflesh,ʂə⁵³,ʂə⁵³,,,Sun1991,,,,
PumiQinghua-399_meatflesh-1,,PumiQinghua,399_meatflesh,ʃɤ⁵⁵,ʃɤ⁵⁵,,,Sun1991,,,,
rGyalrongSomo-399_meatflesh-1,,rGyalrongSomo,399_meatflesh,ʃa,ʃa,,,Sun1991,,,,
Ergong-399_meatflesh-1,,Ergong,399_meatflesh,nthu,nthu,,,Sun1991,,,,
MuyaMinyak-399_meatflesh-1,,MuyaMinyak,399_meatflesh,ndo⁵⁵,ndo⁵⁵,,,Sun1991,,,,
ZhebaQueyu-399_meatflesh-1,,ZhebaQueyu,399_meatflesh,thõ⁵⁵,thõ⁵⁵,,,Sun1991,,,,
Guiqiong-399_meatflesh-1,,Guiqiong,399_meatflesh,ɕi⁵³,ɕi⁵³,,,Sun1991,,,,
ErsuGanluo-399_meatflesh-1,,ErsuGanluo,399_meatflesh,ʂɿ⁵⁵,ʂɿ⁵⁵,,,Sun1991,,,,
Namuyi-399_meatflesh-1,,Namuyi,399_meatflesh,ʂɿ³³,ʂɿ³³,,,Sun1991,,,,
ShixingXumi-399_meatflesh-1,,ShixingXumi,399_meatflesh,biɛ³³ tshɛ⁵⁵,biɛ³³_tshɛ⁵⁵,,,Sun1991,,,,
YiXide-399_meatflesh-1,,YiXide,399_meatflesh,ʂɯ³³,ʂɯ³³,,,Sun1991,,,,
YiDafang-399_meatflesh-1,,YiDafang,399_meatflesh,fu³³,fu³³,,,Sun1991,,,,
YiNanjian-399_meatflesh-1,,YiNanjian,399_meatflesh,xɑ²¹,xɑ²¹,,,Sun1991,,,,
YiNanhua-399_meatflesh-1,,YiNanhua,399_meatflesh,xo²¹,xo²¹,,,Sun1991,,,,
YiMile-399_meatflesh-1,,YiMile,399_meatflesh,pᴀ³³ xo²¹,pᴀ³³_xo²¹,,,Sun1991,,,,
MojiangYi-399_meatflesh-1,,MojiangYi,399_meatflesh,xo³³,xo³³,,,Sun1991,,,,
Liso-399_meatflesh-1,,Liso,399_meatflesh,xuɑ³¹,xuɑ³¹,,,Sun1991,,,,
LijangNaxi-399_meatflesh-1,,LijangNaxi,399_meatflesh,ʂɯ³³,ʂɯ³³,,,Sun1991,,,,
YongningNaxi-399_meatflesh-1,,YongningNaxi,399_meatflesh,ʂe³³,ʂe³³,,,Sun1991,,,,
BikaHani-399_meatflesh-1,,BikaHani,399_meatflesh,sɔ³¹,sɔ³¹,,,Sun1991,,,,
HayaHani-399_meatflesh-1,,HayaHani,399_meatflesh,sa³¹,sa³¹,,,Sun1991,,,,
HaobaiHani-399_meatflesh-1,,HaobaiHani,399_meatflesh,ʃɔ³¹; ja³¹ ʃɔ³¹,ʃɔ³¹,,,Sun1991,,,,
HaobaiHani-399_meatflesh-2,,HaobaiHani,399_meatflesh,ʃɔ³¹; ja³¹ ʃɔ³¹,ja³¹_ʃɔ³¹,,,Sun1991,,,,
Lahu-399_meatflesh-1,,Lahu,399_meatflesh,sᴀ¹¹,sᴀ¹¹,,,Sun1991,,,,
Jinou-399_meatflesh-1,,Jinou,399_meatflesh,ke³⁵,ke³⁵,,,Sun1991,,,,
DaliBai-399_meatflesh-1,,DaliBai,399_meatflesh,keʴ²¹,keʴ²¹,,,Sun1991,,,,
JianchuanBai-399_meatflesh-1,,JianchuanBai,399_meatflesh,kɛ²¹,kɛ²¹,,,Sun1991,,,,
BijangBai-399_meatflesh-1,,BijangBai,399_meatflesh,qɑ²¹,qɑ²¹,,,Sun1991,,,,
Tuja-399_meatflesh-1,,Tuja,399_meatflesh,si²¹,si²¹,,,Sun1991,,,,
WrittenBurmese-399_meatflesh-1,,WrittenBurmese,399_meatflesh,ɑ¹ thɑ³,ɑ¹_thɑ³,,,Sun1991,,,,
SpokenBurmese-399_meatflesh-1,,SpokenBurmese,399_meatflesh,ɑ tθɑ⁵⁵,ɑ_tθɑ⁵⁵,,,Sun1991,,,,
Achang-399_meatflesh-1,,Achang,399_meatflesh,ʂua³¹,ʂua³¹,,,Sun1991,,,,
Zaiwa-399_meatflesh-1,,Zaiwa,399_meatflesh,ʃo²¹,ʃo²¹,,,Sun1991,,,,
LhaoVo-399_meatflesh-1,,LhaoVo,399_meatflesh,ʃɔ³⁵,ʃɔ³⁵,,,Sun1991,,,,
Nung-399_meatflesh-1,,Nung,399_meatflesh,ɕɑ⁵⁵,ɕɑ⁵⁵,,,Sun1991,,,,
Nusu-399_meatflesh-1,,Nusu,399_meatflesh,ɕɑ⁵⁵,ɕɑ⁵⁵,,,Sun1991,,,,
Derung-399_meatflesh-1,,Derung,399_meatflesh,ɕɑ⁵⁵,ɕɑ⁵⁵,,,Sun1991,,,,
Jingpho-399_meatflesh-1,,Jingpho,399_meatflesh,ʃan³¹,ʃan³¹,,,Sun1991,,,,
Miju-399_meatflesh-1,,Miju,399_meatflesh,ɕin⁵³,ɕin⁵³,,,Sun1991,,,,
DigaroMishmi-399_meatflesh-1,,DigaroMishmi,399_meatflesh,tɑ³¹ bɹeŋ⁵³,tɑ³¹_bɹeŋ⁵³,,,Sun1991,,,,
IduMishmi-399_meatflesh-1,,IduMishmi,399_meatflesh,jɑŋ⁵⁵ bɹeŋ⁵⁵,jɑŋ⁵⁵_bɹeŋ⁵⁵,,,Sun1991,,,,
Bokar-399_meatflesh-1,,Bokar,399_meatflesh,i din,i_din,,,Sun1991,,,,
Puroik-399_meatflesh-1,,Puroik,399_meatflesh,mə³³ rik³³,mə³³_rik³³,,,Sun1991,,,,
TibetanWritten-268_blood-1,,TibetanWritten,268_blood,khrag,khrag,,,Sun1991,,,,
TibetanLhasa-268_blood-1,,TibetanLhasa,268_blood,tʂhaʔ⁵³,tʂhaʔ⁵³,,,Sun1991,,,,
TibetanDege-268_blood-1,,TibetanDege,268_blood,tʂhɑʔ⁵³,tʂhɑʔ⁵³,,,Sun1991,,,,
TibetanXiahe-268_blood-1,,TibetanXiahe,268_blood,tɕhak,tɕhak,,,Sun1991,,,,
TibetanZeku-268_blood-1,,TibetanZeku,268_blood,cçhak,cçhak,,,Sun1991,,,,
MenbaCuona-268_blood-1,,MenbaCuona,268_blood,ceʔ⁵³,ceʔ⁵³,,,Sun1991,,,,
MenbaMotuo-268_blood-1,,MenbaMotuo,268_blood,ji,ji,,,Sun1991,,,,
QiangMawo-268_blood-1,,QiangMawo,268_blood,sɑ,sɑ,,,Sun1991,,,,
QiangTaoping-268_blood-1,,QiangTaoping,268_blood,sɑ³³,sɑ³³,,,Sun1991,,,,
PumiTaoba-268_blood-1,,PumiTaoba,268_blood,se³⁵,se³⁵,,,Sun1991,,,,
PumiQinghua-268_blood-1,,PumiQinghua,268_blood,sa¹³,sa¹³,,,Sun1991,,,,
rGyalrongSomo-268_blood-1,,rGyalrongSomo,268_blood,ta ʃi,ta_ʃi,,,Sun1991,,,,
Ergong-268_blood-1,,Ergong,268_blood,she,she,,,Sun1991,,,,
MuyaMinyak-268_blood-1,,MuyaMinyak,268_blood,sa⁵³,sa⁵³,,,Sun1991,,,,
ZhebaQueyu-268_blood-1,,ZhebaQueyu,268_blood,sai⁵³,sai⁵³,,,Sun1991,,,,
Guiqiong-268_blood-1,,Guiqiong,268_blood,tsɿ⁵³,tsɿ⁵³,,,Sun1991,,,,
ErsuGanluo-268_blood-1,,ErsuGanluo,268_blood,ʂo⁵⁵,ʂo⁵⁵,,,Sun1991,,,,
Namuyi-268_blood-1,,Namuyi,268_blood,sɛ³³,sɛ³³,,,Sun1991,,,,
ShixingXumi-268_blood-1,,ShixingXumi,268_blood,sɛ⁵⁵,sɛ⁵⁵,,,Sun1991,,,,
YiXide-268_blood-1,,YiXide,268_blood,sɿ³³,sɿ³³,,,Sun1991,,,,
YiDafang-268_blood-1,,YiDafang,268_blood,ɕi³³,ɕi³³,,,Sun1991,,,,
YiNanjian-268_blood-1,,YiNanjian,268_blood,sɿ²¹,sɿ²¹,,,Sun1991,,,,
YiNanhua-268_blood-1,,YiNanhua,268_blood,si²¹,si²¹,,,Sun1991,,,,
YiMile-268_blood-1,,YiMile,268_blood,si²¹,si²¹,,,Sun1991,,,,
MojiangYi-268_blood-1,,MojiangYi,268_blood,si³³,si³³,,,Sun1991,,,,
Liso-268_blood-1,,Liso,268_blood,sɿ³¹,sɿ³¹,,,Sun1991,,,,
LijangNaxi-268_blood-1,,LijangNaxi,268_blood,sa³³,sa³³,,,Sun1991,,,,
YongningNaxi-268_blood-1,,YongningNaxi,268_blood,se³³,se³³,,,Sun1991,,,,
BikaHani-268_blood-1,,BikaHani,268_blood,ɔ³¹ si³¹,ɔ³¹_si³¹,,,Sun1991,,,,
HayaHani-268_blood-1,,HayaHani,268_blood,si̱³¹,si̱³¹,,,Sun1991,,,,
HaobaiHani-268_blood-1,,HaobaiHani,268_blood,ʃɿ³¹,ʃɿ³¹,,,Sun1991,,,,
Lahu-268_blood-1,,Lahu,268_blood,ɔ³¹ sɿ¹¹,ɔ³¹_sɿ¹¹,,,Sun1991,,,,
Jinou-268_blood-1,,Jinou,268_blood,a³³ ɕi⁴⁴,a³³_ɕi⁴⁴,,,Sun1991,,,,
DaliBai-268_blood-1,,DaliBai,268_blood,suɑ⁴⁴,suɑ⁴⁴,,,Sun1991,,,,
JianchuanBai-268_blood-1,,JianchuanBai,268_blood,suɑ⁴⁴,suɑ⁴⁴,,,Sun1991,,,,
BijangBai-268_blood-1,,BijangBai,268_blood,suɑ⁴⁴,suɑ⁴⁴,,,Sun1991,,,,
Tuja-268_blood-1,,Tuja,268_blood,mie⁵³,mie⁵³,,,Sun1991,,,,
WrittenBurmese-268_blood-1,,WrittenBurmese,268_blood,thwe³,thwe³,,,Sun1991,,,,
SpokenBurmese-268_blood-1,,SpokenBurmese,268_blood,tθwe⁵⁵,tθwe⁵⁵,,,Sun1991,,,,
Achang-268_blood-1,,Achang,268_blood,sui³¹,sui³¹,,,Sun1991,,,,
Zaiwa-268_blood-1,,Zaiwa,268_blood,sui²¹,sui²¹,,,Sun1991,,,,
LhaoVo-268_blood-1,,LhaoVo,268_blood,sa³⁵,sa³⁵,,,Sun1991,,,,
Nung-268_blood-1,,Nung,268_blood,ʂɯ⁵³,ʂɯ⁵³,,,Sun1991,,,,
Nusu-268_blood-1,,Nusu,268_blood,sui⁵⁵,sui⁵⁵,,,Sun1991,,,,
Derung-268_blood-1,,Derung,268_blood,ɕɯi⁵⁵,ɕɯi⁵⁵,,,Sun1991,,,,
Jingpho-268_blood-1,,Jingpho,268_blood,sai³¹,sai³¹,,,Sun1991,,,,
Miju-268_blood-1,,Miju,268_blood,ɑ³¹ ɹui³⁵,ɑ³¹_ɹui³⁵,,,Sun1991,,,,
DigaroMishmi-268_blood-1,,DigaroMishmi,268_blood,xɑ³¹ ɹuɑi⁵³,xɑ³¹_ɹuɑi⁵³,,,Sun1991,,,,
IduMishmi-268_blood-1,,IduMishmi,268_blood,i⁵⁵ ɹu⁵⁵,i⁵⁵_ɹu⁵⁵,,,Sun1991,,,,
Bokar-268_blood-1,,Bokar,268_blood,u jiː,u_jiː,,,Sun1991,,,,
Puroik-268_blood-1,,Puroik,268_blood,hue⁵³,hue⁵³,,,Sun1991,,,,
TibetanWritten-170_egg-1,,TibetanWritten,170_egg,sgo ŋa,sgo_ŋa,,,Sun1991,,,,
TibetanLhasa-170_egg-1,,TibetanLhasa,170_egg,ko¹³ ŋɑ¹³,ko¹³_ŋɑ¹³,,,Sun1991,,,,
TibetanDege-170_egg-1,,TibetanDege,170_egg,go¹³ ŋa⁵³,go¹³_ŋa⁵³,,,Sun1991,,,,
TibetanXiahe-170_egg-1,,TibetanXiahe,170_egg,hgoŋ wa,hgoŋ_wa,,,Sun1991,,,,
TibetanZeku-170_egg-1,,TibetanZeku,170_egg,rgoŋ ŋwa,rgoŋ_ŋwa,,,Sun1991,,,,
MenbaCuona-170_egg-1,,MenbaCuona,170_egg,khAʔ⁵³ lum⁵³,khAʔ⁵³_lum⁵³,,,Sun1991,,,,
MenbaMotuo-170_egg-1,,MenbaMotuo,170_egg,go tham,go_tham,,,Sun1991,,,,
QiangMawo-170_egg-1,,QiangMawo,170_egg,tɕi wəst,tɕi_wəst,,,Sun1991,,,,
QiangTaoping-170_egg-1,,QiangTaoping,170_egg,χtə⁵⁵,χtə⁵⁵,,,Sun1991,,,,
PumiTaoba-170_egg-1,,PumiTaoba,170_egg,rɐ³⁵ ku⁵⁵,rɐ³⁵_ku⁵⁵,,,Sun1991,,,,
PumiQinghua-170_egg-1,,PumiQinghua,170_egg,skhi⁵⁵ tsə⁵⁵,skhi⁵⁵_tsə⁵⁵,,,Sun1991,,,,
rGyalrongSomo-170_egg-1,,rGyalrongSomo,170_egg,ta gam,ta_gam,,,Sun1991,,,,
Ergong-170_egg-1,,Ergong,170_egg,ʐa stu,ʐa_stu,,,Sun1991,,,,
MuyaMinyak-170_egg-1,,MuyaMinyak,170_egg,vɑ³³ vɑ⁵⁵,vɑ³³_vɑ⁵⁵,,,Sun1991,,,,
ZhebaQueyu-170_egg-1,,ZhebaQueyu,170_egg,gõ³⁵ ŋa⁵³,gõ³⁵_ŋa⁵³,,,Sun1991,,,,
Guiqiong-170_egg-1,,Guiqiong,170_egg,nɑ³³ ʃɿ⁵³,nɑ³³_ʃɿ⁵³,,,Sun1991,,,,
ErsuGanluo-170_egg-1,,ErsuGanluo,170_egg,tsɛ⁵⁵,tsɛ⁵⁵,,,Sun1991,,,,
Namuyi-170_egg-1,,Namuyi,170_egg,ɦɛ̱⁵⁵ ɣo⁵⁵,ɦɛ̱⁵⁵_ɣo⁵⁵,,,Sun1991,,,,
ShixingXumi-170_egg-1,,ShixingXumi,170_egg,rɛ³³ ʁo³⁵,rɛ³³_ʁo³⁵,,,Sun1991,,,,
YiXide-170_egg-1,,YiXide,170_egg,tɕhi²¹,tɕhi²¹,,,Sun1991,,,,
YiDafang-170_egg-1,,YiDafang,170_egg,ndo⁵⁵,ndo⁵⁵,,,Sun1991,,,,
YiNanjian-170_egg-1,,YiNanjian,170_egg,fu³³,fu³³,,,Sun1991,,,,
YiNanhua-170_egg-1,,YiNanhua,170_egg,xu̱³³; fu̱³³,xu̱³³,,,Sun1991,,,,
YiNanhua-170_egg-2,,YiNanhua,170_egg,xu̱³³; fu̱³³,fu̱³³,,,Sun1991,,,,
YiMile-170_egg-1,,YiMile,170_egg,i³³ ʈho³³,i³³_ʈho³³,,,Sun1991,,,,
MojiangYi-170_egg-1,,MojiangYi,170_egg,fu²¹,fu²¹,,,Sun1991,,,,
Liso-170_egg-1,,Liso,170_egg,e⁵⁵ fu⁴⁴,e⁵⁵_fu⁴⁴,,,Sun1991,,,,
LijangNaxi-170_egg-1,,LijangNaxi,170_egg,kv³³,kv³³,,,Sun1991,,,,
YongningNaxi-170_egg-1,,YongningNaxi,170_egg,ko⁵⁵,ko⁵⁵,,,Sun1991,,,,
BikaHani-170_egg-1,,BikaHani,170_egg,v̩³³,v̩³³,,,Sun1991,,,,
HayaHani-170_egg-1,,HayaHani,170_egg,a⁵⁵ u̱³³,a⁵⁵_u̱³³,,,Sun1991,,,,
HaobaiHani-170_egg-1,,HaobaiHani,170_egg,a⁵⁵ v̱³³,a⁵⁵_v̱³³,,,Sun1991,,,,
Lahu-170_egg-1,,Lahu,170_egg,u³³,u³³,,,Sun1991,,,,
Jinou-170_egg-1,,Jinou,170_egg,ɑ³³ vu³³,ɑ³³_vu³³,,,Sun1991,,,,
DaliBai-170_egg-1,,DaliBai,170_egg,se⁴²,se⁴²,,,Sun1991,,,,
JianchuanBai-170_egg-1,,JianchuanBai,170_egg,sẽ⁴²,sẽ⁴²,,,Sun1991,,,,
BijangBai-170_egg-1,,BijangBai,170_egg,sẽ⁴²,sẽ⁴²,,,Sun1991,,,,
Tuja-170_egg-1,,Tuja,170_egg,a⁵⁵ lie⁵⁵,a⁵⁵_lie⁵⁵,,,Sun1991,,,,
WrittenBurmese-170_egg-1,,WrittenBurmese,170_egg,û¹,û¹,,,Sun1991,,,,
SpokenBurmese-170_egg-1,,SpokenBurmese,170_egg,u⁵³,u⁵³,,,Sun1991,,,,
Achang-170_egg-1,,Achang,170_egg,uʔ³¹,uʔ³¹,,,Sun1991,,,,
Zaiwa-170_egg-1,,Zaiwa,170_egg,a²¹ u⁵⁵,a²¹_u⁵⁵,,,Sun1991,,,,
LhaoVo-170_egg-1,,LhaoVo,170_egg,a̱u⁵⁵,a̱u⁵⁵,,,Sun1991,,,,
Nung-170_egg-1,,Nung,170_egg,lim⁵⁵,lim⁵⁵,,,Sun1991,,,,
Nusu-170_egg-1,,Nusu,170_egg,ɹɑ³¹ ʔu³¹,ɹɑ³¹_ʔu³¹,,,Sun1991,,,,
